,question,answer,query_duration,answer_present,average_precision
4933,who won the 10th season of america's got talent,Ventriloquist Paul Zerdin,7,0,0.0
4934,which team has the most championships in the nfl,The Green Bay Packers,7,0,0.0
4935,who sang i left my heart in san francisco,Tony Bennett,12,1,1.0
4936,when does a funnel cloud become a tornado,If a funnel cloud touches the ground,4,0,0.0
4937,how many episodes in mcleod's daughters season 1,22,11,1,1.0
4938,where did the center of the enlightenment take place,Europe,6,1,1.0
4939,nearest airport to san jose del cabo mexico,Los Cabos International Airport,4,0,0.0
4940,where would you look to find where the vatican is located,Vatican City,8,1,1.0
4941,when did lithuania become part of the soviet union,1940,8,1,1.0
4942,when did the battle of bunker hill start,"June 17 , 1775",5,1,1.0
4943,who was the last f1 driver to race a car bearing his own surname,Brabham,7,0,0.0
4944,what is the name of the oven used to fire clay objects so that they become ceramics,kiln,8,0,0.0
4945,who played steve johnson on days of our lives,Stephen Nichols,8,1,1.0
4946,name of the church in the nun movie,Cârța Monastery,4,0,0.0
4947,who became president of the republic of china after the overthrow of the qing dynasty,Sun Yat - sen,10,1,1.0
4948,who played luanne on in the heat of the night,Crystal R. Fox,6,1,1.0
4949,when did queen write who wants to live forever,for the soundtrack to the film Highlander,7,1,1.0
4950,what was the first nintendo console ever made,Color TV Game,8,1,1.0
4951,who's playing han solo in the han solo movie,Alden Ehrenreich,3,1,1.0
4952,what is the fruit of the holy spirit,"nine attributes of a person or community living in accord with the Holy Spirit , according to chapter 5 of the Epistle to the Galatians",3,1,1.0
4953,when does ncis season 15 come out on dvd,"August 21st , 2018",6,1,1.0
4954,where are the group of cells that control the natural resting heart rate found,sinoatrial node,11,1,1.0
4955,who played the father in leave it to beaver,Eugene Hugh Beaumont,4,0,0.0
4956,when does assassin's creed black flag take place,October 2013,5,1,1.0
4957,what are animals called when they lay eggs,Oviparous animals,6,0,0.0
4958,what's the price of a us postage stamp,49 cents,4,0,0.0
4959,where did the expression bye felicia come from,a scene in the American stoner buddy crime comedy film Friday ( 1995 ),6,1,1.0
4960,who sang the song the man who shot liberty valance,Gene Pitney,11,1,1.0
4961,when is chris brown releasing his new album,"October 31 , 2017",7,0,0.0
4962,where is most of the body's serotonin located,the enteric nervous system located in the gastrointestinal tract ( GI tract ),3,1,1.0
4963,when was the burj al arab dubai built,1999,4,1,1.0
4964,when will the 2019 cricket world cup fixtures be announced,26 April 2018,7,1,1.0
4965,who has went the deepest in the ocean,James Cameron,4,0,0.0
4966,when was calcutta made the capital of india,1772,5,0,0.0
4967,when did la lucha libre get started in mexico,1863,6,1,1.0
4968,who wrote the song the band played waltzing matilda,Scottish - born Australian singer - songwriter Eric Bogle,5,1,1.0
4969,where can i see icloud leaked celebrity photos,Reddit,5,1,1.0
4970,where can i see icloud leaked celebrity photos,Imgur,6,1,1.0
4971,who played jessie spano on saved by the bell,Elizabeth Berkley Lauren,4,0,0.0
4972,lymph nodes in the axillary region drain what areas,"lymph vessels from the lateral quadrants of the breast , the superficial lymph vessels from thin walls of the chest and the abdomen above the level of the navel , and the vessels from the upper limb",5,1,1.0
4973,what shoulder do you throw salt over for good luck,left,11,0,0.0
4974,where is key west located on a map,"129 miles ( 208 km ) southwest of Miami by air , about 160 miles ( 260 km ) by car , and 106 miles ( 171 km ) north - northeast of Havana , Cuba",4,0,0.0
4975,who won the rousey vs tate 2 fight,Rousey,5,1,1.0
4976,who is credited with linking characteristics of living organisms to past ancestors,Charles Darwin,12,0,0.0
4977,when did the movie cool runnings come out,"October 1 , 1993",9,1,1.0
4978,who sang the song ps i love you,Rudy Vallée,8,0,0.0
4979,who plays governor conway on house of cards,Charles Joel Nordström Kinnaman,4,0,0.0
4980,who was the first super villain spiderman ever encountered,the Chameleon,13,0,0.0
4981,who played mark healy on the roseanne show,Glenn Martin Christopher Francis Quinn,4,0,0.0
4982,which state of india has high literacy rate,Kerala,8,1,1.0
4983,where does the external jugular vein drain into,the subclavian vein lateral to the junction of the subclavian vein and the internal jugular vein,4,1,1.0
4984,when does peter get out of jail the good wife,fifteenth episode of the first season,12,0,0.0
4985,a solid that forms from liquids in a chemical reaction is called,Precipitation,7,1,1.0
4986,what do you mean by data abstraction in dbms,"A database abstraction layer ( DBAL ) is an application programming interface which unifies the communication between a computer application and databases such as SQL Server , DB2 , MySQL , PostgreSQL , Oracle or SQLite",5,0,0.0
4987,mr gold once upon a time real name,Rumplestiltskin,6,0,0.0
4988,what is the professor's name in captain underpants,Pippy P. Poopypants,3,0,0.0
4989,where did the term london fog come from,the so - called pea soup fog in London in the late 19th and early 20th centuries,9,1,1.0
4990,when did coco pops come out in the uk,1961,11,0,0.0
4991,who wrote the song hero by mariah carey,Mariah Carey,6,1,1.0
4992,what is the name of an elephant riders chair,"howdah , or houdah",3,0,0.0
4993,how much horsepower does a stock 6.0 powerstroke have,440,7,1,1.0
4994,when was the a* introduced at a level,2010,4,0,0.0
4995,who are the nisei and what happened to them,children born in the new country to Japanese - born immigrants ( who are called Issei ),4,0,0.0
4996,what was tom's wife name on the jeffersons,Helen,6,0,0.0
4997,is cream of tartar an acid or base,acid,3,1,1.0
4998,when is the walking dead final season episode 2 coming,"September 25 , 2018",9,0,0.0
4999,how to address a female professor in french,`` professeure '',12,0,0.0
5000,when does glen die in the walking dead,"the seventh season premiere , `` The Day Will Come When You Wo n't Be ''",6,0,0.0
5001,who played the nurse in open all hours,Lilian Baron,10,0,0.0
5002,what channel is the weather channel on satellite radio,247,4,0,0.0
5003,what is the currency used in vatican city,euro,5,1,1.0
5004,who won season 4 of the amazing race,Chip Arndt,6,1,1.0
5005,who won season 4 of the amazing race,Reichen Lehmkuhl,6,1,1.0
5006,who hosted the daily show before trevor noah,Jon Stewart,5,1,1.0
5007,who hosted the daily show before trevor noah,Craig Kilborn,5,1,1.0
5008,when was dickens considered a success as a writer,1836,3,1,1.0
5009,who is the protagonist in the social network,"Mark Zuckerberg ,",5,0,0.0
5010,when does survivor heroes healers and hustlers start,"September 27 , 2017",5,1,1.0
5011,which prime minister followed the policy of look east,Manmohan Singh,6,1,1.0
5012,which prime minister followed the policy of look east,P.V. Narasimha Rao,6,1,1.0
5013,which prime minister followed the policy of look east,Atal Bihari Vajpayee,6,1,1.0
5014,when was saturn last visited by a spacecraft,2017,3,1,1.0
5015,who wrote the song love is a losing game,Amy Winehouse,5,1,1.0
5016,why is the bundaberg logo a polar bear,to imply that the rum could ward off the coldest chill,2,1,1.0
5017,when were fulham promoted to the premier league,2001,4,0,0.0
5018,what would need to happen to change a lead atom into a gold atom,nuclear transmutation,10,0,0.0
5019,when does south park new season come out,"September 13 , 2017",21,1,1.0
5020,where is the netflix show the dark filmed,Berlin,3,0,0.0
5021,who is the wanderer and what happened to him,"eardstapa ( line 6a ) , usually translated as `` wanderer '' ( from eard meaning ' earth ' or ' land ' , and steppan , meaning ' to step ' ) , who roams the cold seas and walks `` paths of exile '' ( wræclastas ) . He remembers the days when , as a young man , he served his lord , feasted together with comrades , and received precious gifts from the lord . Yet fate ( wyrd ) turned against him when he lost his lord , kinsmen and comrades in battle -- they were defending their homeland against an attack -- and he was driven into exile",5,0,0.0
5022,who played gul dukat in deep space nine,Marc Alaimo,5,0,0.0
5023,who wrote the song demons by imagine dragons,Alex da Kid,4,1,1.0
5024,who wrote the song demons by imagine dragons,Imagine Dragons,4,1,1.0
5025,who is the house of representatives made up of,"representatives who sit in congressional districts which are allocated to each of the 50 states on a basis of population as measured by the U.S. Census , with each district entitled one representative",10,0,0.0
5026,who played snape in the harry potter series,Alan Sidney Patrick Rickman,4,0,0.0
5027,who sings the song sleeping single in a double bed,American country music artist Barbara Mandrell,10,1,1.0
5028,who played for boston milwaukee and atlanta braves,Edwin Lee Mathews,5,0,0.0
5029,who pays for the building of the presidential libraries,private and non-federal public sources,7,1,1.0
5030,who won the 2018 women’s french open,Simona Halep,9,1,1.0
5031,who plays ruben amaro jr on the goldbergs,Niko Guardado,4,1,1.0
5032,how many ccg's are there in england,211,3,0,0.0
5033,who has the world record for the fastest mile,Hicham El Guerrouj,6,0,0.0
5034,when did auckland suffer a 5 week blackout,1998,10,1,1.0
5035,where does rosencrantz and guildenstern are dead take place,Denmark,5,1,1.0
5036,when is ivy and bean book 11 coming out,"August 28 , 2018",9,1,1.0
5037,why did the brazilian government moved the capital to brasilia,to move the capital from Rio de Janeiro to a more central location,6,0,0.0
5038,who plays james bond in tomorrow never dies,Pierce Brosnan,6,1,1.0
5039,when does the soccer world cup start this year,14 June,10,0,0.0
5040,who wrote in the shelter of his arms,Ray E. Heady,5,0,0.0
5041,who was leah remini in saved by the bell,Stacey Carosi,3,1,1.0
5042,how does macbeth react to the apparition of banquo's descendants became kings,sees Banquo as a threat and has him murdered,6,0,0.0
5043,who served viceroy in india during british rule,Lord Canning,12,1,1.0
5044,where did immigrants come from during the australian gold rush,United States,9,1,1.0
5045,where did immigrants come from during the australian gold rush,British Isles,9,1,1.0
5046,where did immigrants come from during the australian gold rush,European countries,9,1,1.0
5047,how many menards stores are there in the united states,approximately 300,12,1,1.0
5048,who led the revolt of 1857 in bundelkhand,men of the 12th native infantry,4,0,0.0
5049,the most significant religious act in greek ritual was,"libation most often consisted of mixed wine and water , but could also be unmixed wine , honey , oil , water , or milk .",11,0,0.0
5050,when did the supreme court rule that bus segregation was unconstitutional,December 1956,13,0,0.0
5051,what are the standing committees of the house and senate,permanent legislative panels established by the United States House of Representatives and United States Senate rules,7,1,1.0
5052,who is callie dating on grey's anatomy,Arizona Robbins,2,1,1.0
5053,what part of utah is salt lake city,Salt Lake City metropolitan area,6,1,1.0
5054,what is another word for the solution of a quadratic equation,roots,4,1,1.0
5055,when do they find out about alex drake,In `` Till Death Do Us Part '',5,1,1.0
5056,who starred in the movie benny and joon,Aidan Quinn,4,1,1.0
5057,who starred in the movie benny and joon,Johnny Depp,4,1,1.0
