,question,answer,query_duration,answer_present,average_precision
4261,who was the director of the movie coco,Lee Unkrich,8,1,0.6
4262,what is the queen of spades worth in rummy,10,12,1,0.8371618280709191
4263,what channels is formula 1 on in 2018,ESPN2,17,1,1.0
4264,what channels is formula 1 on in 2018,ESPN,27,1,0.6428571428571428
4265,when was the red cross symbol first used,1864,23,1,0.8269230769230769
4266,who did stevie wonder write happy birthday for,"Martin Luther King , Jr.",9,1,1.0
4267,how do you call a person from sweden,Swedes,14,1,0.7342857142857144
4268,what are the political regions in austria called,states,10,1,0.9415404040404042
4269,who is arya stark on game of thrones,the younger daughter and third child of Lord Eddard Stark and his wife Lady Catelyn Stark,8,1,1.0
4270,bhabhi ji ghar par hai serial first episode date,2 March 2015,11,1,1.0
4271,how many keys are on microsoft windows standard keyboard,104,11,1,0.7
4272,where does bram stoker's dracula take place,Transylvania,11,1,0.9297008547008546
4273,where does bram stoker's dracula take place,England,24,1,0.8583333333333333
4274,where is the las vegas raiders stadium being built,"Paradise , Nevada",35,1,0.4575757575757575
4275,what hand do you wear wedding rings on,left hand,21,1,0.8583333333333333
4276,what do the knights who say ni change their names to,`` Ekke Ekke Ekke Ekke Ptang Zoo Boing ! '',16,1,1.0
4277,who said child is a father of man,William Wordsworth,16,1,1.0
4278,what is the numerical value for the speed of an object at rest,Inertia,26,1,0.75
4279,when was memorial day declared a national holiday,1971,19,1,0.6111111111111112
4280,who was the first person to settle dodge city,civilians,23,1,1.0
4281,surfer girl who got arm bit off by shark,Bethany Meilani Hamilton - Dirks,23,1,0.2
4282,what the date of the fa cup final,19 May 2018,7,1,1.0
4283,where is university of texas at austin located,"Austin , Texas , United States , approximately one mile ( 1.6 km ) from the Texas State Capitol",29,1,1.0
4284,what's the coldest recorded temperature on earth,− 89.2 ° C ( − 128.6 ° F ; 184.0 K ),23,1,0.6111111111111112
4285,what types of trees keep their leaves in the winter,deciduous trees,16,1,0.6666666666666666
4286,what is the highest civilian award in uk,George Cross ( GC ),23,0,0.0
4287,when did jenni rivera start her singing career,1992 .,12,1,1.0
4288,who made christianity official religion of roman empire,Emperor Theodosius I,29,1,0.5991452991452991
4289,when did bucharest become the capital of romania,1862,9,1,0.5119047619047619
4290,where is st maarten located in the caribbean,approximately 300 km ( 190 mi ) east of Puerto Rico,8,1,0.2
4291,who sang hello john gotta new motor,the comedian Alexei Sayle,13,1,1.0
4292,who is the owner of american top team,Dan Lambert,22,1,1.0
4293,who is the owner of american top team,Ricardo Liborio,18,1,1.0
4294,both visceral and parietal membranes are part of,serous membrane ( or serosa ),7,1,1.0
4295,who wrote the song man in the box,Alice in Chains,11,1,1.0
4296,how many days is morgan going to eat a fast food only diet,a 30 - day period,28,1,0.2
4297,last time a red sox pitcher threw a no hitter,"May 19 , 2008",9,1,1.0
4298,who won the final four basketball game last year,North Carolina,47,1,0.6466666666666666
4299,what is a canopic jars of ancient egypt,jars were used by the ancient Egyptians during the mummification process to store and preserve the viscera of their owner for the afterlife .,7,1,1.0
4300,who plays tarzan in the legend of tarzan,Alexander Skarsgård,7,1,0.8333333333333333
4301,who wrote all i want for christmas is my two front teeth,Spike Jones & His City Slickers,35,1,1.0
4302,what is the name of commerical wing of isro,Antrix Corporation Limited,7,1,0.14835164835164835
4303,when was the last time grand cayman had a hurricane,September 2004,10,1,0.8333333333333333
4304,where is the pons located in the brain,"in humans and other bipeds lies inferior to the midbrain , superior to the medulla oblongata and anterior to the cerebellum",13,1,1.0
4305,name the village of telangana in which coal was found for the first time,Singareni,24,1,0.7749999999999999
4306,when is the new holloween movie coming out,"October 19 , 2018",9,0,0.0
4307,when was penicillin first used on a large scale basis,1942,21,1,0.5242424242424242
4308,where was a room with a view filmed,"in Florence , but also in London and around the village of Sevenoaks in Kent",8,1,1.0
4309,what is the vocative case used for in latin,"a noun that identifies a person ( animal , object etc . ) being addressed or occasionally the determiners of that noun",11,1,1.0
4310,what is the tip of south america called,Cape Horn,20,0,0.0
4311,when is a place to call home season 5 starting,8 October 2017,26,1,1.0
4312,where was aaron rodgers drafted in the nfl,24th overall pick by the Green Bay Packers,8,1,1.0
4313,who was the sultan or delhi when timur invaded the city,Nasir - ud - Din Mahmud Shah Tughluq,11,1,0.5
4314,where does chyme go after it leaves the stomach,small intestine,10,1,0.980909090909091
4315,what is the meaning of hundreds of thousands,an indefinite but emphatically large number,10,1,1.0
4316,when did the federal government switch from csrs to fers,"January 1 , 1987",10,1,0.625
4317,what does medoc mean in the cask of amontillado,wine,7,1,0.6833333333333333
4318,when did the virgin islands became a us territory,1917,24,1,0.9317956349206349
4319,when do they announce the winner on the voice,In the final live performance phase of the competition,8,1,0.3333333333333333
4320,which water body separates australia from new zealand,The Tasman Sea,41,1,0.9166666666666666
4321,who sang the song i've got the power,Snap !,8,0,0.0
4322,how did the bull moose party get its name,after journalists quoted Roosevelt saying that he felt `` fit as a bull moose '' following an assassination attempt on the campaign trail shortly after the new party was formed,29,1,1.0
4323,when did the world celebrate most recent millennium,1999 -- 2000,30,1,1.0
4324,where is all creatures great and small based,books of the British veterinary surgeon Alf Wight,35,1,0.41666666666666663
4325,how do you pronounce houston street in nyc,HOW - stən,12,1,1.0
4326,scott joplin is best known as a composer of what kind of music,ragtime,11,1,0.8413576007326007
4327,who wrote do you want to build a snowman,Robert Lopez,18,1,1.0
4328,who wrote do you want to build a snowman,Kristen Anderson - Lopez,10,1,1.0
4329,when did the old pound coin come into circulation,21 April 1983,9,1,0.5
4330,why is neapolitan ice cream called neapolitan ice cream,"as a reflection of its presumed origins in the cuisine of the Italian city of Naples , and the many Neapolitan immigrants who brought their expertise in frozen desserts with them to the United States",6,1,1.0
4331,what is the disease that turns muscle into bone,Fibrodysplasia ossificans progressiva ( FOP ),18,0,0.0
4332,where is first metro train started in india,Kolkata metropolitan area in the Indian state of West Bengal,21,1,0.3333333333333333
4333,identify the writer who first used blank verse in english poetry,"Henry Howard , Earl of Surrey",16,1,0.7777777777777778
4334,how many oscar awards did slumdog millionaire win,eight,10,1,0.9184409340659341
4335,where does an ignition interlock device plug into,the engine 's ignition system,8,1,1.0
4336,who becomes chief of police on the closer,Pope,10,1,0.5
4337,who becomes chief of police on the closer,Tommy Delk,9,0,0.0
4338,who has played title role in mohan joshi hazir ho,Bhisham Sahni,11,1,1.0
4339,where did abby from ncis go to college,Georgia State University,10,1,1.0
4340,where did abby from ncis go to college,Louisiana State University,10,1,0.5833333333333334
4341,what is the enrollment at ball state university,"22,513 students",20,1,1.0
4342,what was the mad kings name in got,Aerys Targaryen,11,0,0.0
4343,what is the name of the currency used in new zealand,The New Zealand dollar,19,1,0.8303571428571428
4344,what is the capital city of the philippines,Manila,10,1,0.9183658008658009
4345,what is out of the cradle endlessly rocking about,' relationship between suffering and art ' .,8,1,1.0
4346,who sang the song sunday morning coming down,written by Kris Kristofferson that was popularized in 1969 by Ray Stevens before becoming a number one hit for Johnny Cash .,16,1,0.2
4347,who won last year's march madness 2017,North Carolina,24,0,0.0
4348,risk for infection related to premature rupture of membrane,15 -- 25 %,8,1,1.0
4349,what is meant by sustained or slow release,designed to release ( liberate ) a drug at a predetermined rate in order to maintain a constant drug concentration for a specific period of time with minimum side effects,11,1,0.8333333333333333
4350,who does the voice of the food critic in ratatouille,Peter O'Toole,9,1,1.0
4351,who got constructed the moti masjid in delhi,Mughal emperor Aurangzeb,13,1,0.8333333333333333
4352,how many episodes of ed edd and eddy are there,131,8,1,0.3333333333333333
4353,who did arsenal play in the champions league final,Barcelona,11,1,0.970862470862471
4354,who won the cricket match between pakistan and ireland,Pakistan,12,1,1.0
4355,where did the idea of unalienable rights come from,Inquiry into the Original of Our Ideas of Beauty and Virtue ( 1725 ),13,1,1.0
4356,who plays finn on my mad fat diary,Nico Cristian Mirallegro,11,1,0.3333333333333333
4357,who plays kate mom in john tucker must die,Jenny McCarthy,12,1,1.0
4358,what do you call someone who does graffiti,graffiti artist,13,1,0.6666666666666666
4359,who was crowned as the french emperor in 1804,Napoleon Bonaparte,10,1,0.6644444444444444
4360,when did st louis cardinals move to arizona,1988,12,1,0.86
4361,how do i get to grants pass oregon,Interstate 5,15,1,0.6666666666666666
4362,where do the army football players go to school,"West Point , New York",28,1,0.8055555555555555
4363,where do the army football players go to school,United States Military Academy,19,1,0.8041666666666667
4364,on the academy awards statue what is oscar standing on,a crusader 's sword,9,1,1.0
4365,what does the word commandment mean in hebrew,mitzvah,10,0,0.0
4366,what is the name of epazote in english,Mexican - tea,13,1,0.5
4367,what is the name of epazote in english,wormseed,17,1,0.5
4368,what is the name of epazote in english,Jesuit 's tea,14,1,0.5
4369,when did spurs last win the premier league,2008,11,1,0.6895156926406927
4370,when did the warblers first appear on glee,"April 19 , 2011",15,1,0.5769230769230769
4371,who is petra's mother in jane the virgin,Magda,19,1,1.0
4372,when do i stop giving up for lent,"depending on the Christian denomination and local custom , end with Easter Vigil at sundown on Holy Saturday , on the morning of Easter Sunday , or at the midnight between them",11,1,1.0
4373,who won the first soca monarch in trinidad,Superblue,14,1,1.0
4374,who is the actor who played mini me,Verne Troyer,10,0,0.0
4375,when did call of duty infinite warfare come out,"November 4 , 2016",12,1,0.8666666666666667
4376,what type of rock is old harry made from,chalk,20,1,1.0
4377,who is the lead singer of counting crows,Adam Fredric Duritz,8,0,0.0
4378,where is the king of prussia mall located,King of Prussia,8,1,1.0
