,question,answer,query_duration,answer_present,average_precision
17088,who sang dedicated to the one i love,the Shirelles,13,1,1.0
17089,what does the marine stewardship council logo mean,that seafood can be traced back through the supply chain to a fishery that has been certified against the MSC standard,14,1,1.0
17090,what is the main street in south beach miami,Ocean Drive,6,1,1.0
17091,what is the main street in south beach miami,5th Street,15,1,1.0
17092,what is the main street in south beach miami,Alton Road,16,1,0.5
17093,what is the main street in south beach miami,Collins Avenue,7,1,0.5833333333333333
17094,what is the main street in south beach miami,Washington Avenue,7,1,0.5
17095,who plays rachel gatina in one tree hill,née Elta Danneel Graul,9,0,0.0
17096,who plays rachel gatina in one tree hill,Danneel Harris,25,1,0.8333333333333333
17097,why should we look for the alternative sources of energy than fossil fuels,"to address concerns about fossil fuels , such as its high carbon dioxide emissions , an important factor in global warming",12,1,0.3333333333333333
17098,who is the lead singer for savage garden,Darren Stanley Hayes,7,0,0.0
17099,where does the name the habs come from,Les Habitants,9,0,0.0
17100,where did the stones record exile on main street,Los Angeles 's Sunset Sound,13,1,1.0
17101,where did the stones record exile on main street,a rented villa named Nellcôte in the south of France,12,1,1.0
17102,where will the 2018 super bowl be played this year,"U.S. Bank Stadium in Minneapolis , Minnesota",9,1,0.5
17103,who sings keep your head to the sky,Maurice White,10,1,1.0
17104,who played malfoy in the harry potter movies,Thomas Andrew Felton,5,0,0.0
17105,first atomic power station in india was started at,"Tarapur , Palghar",11,1,1.0
17106,who does the voice of trevor in gta v,Steven Ogg,10,1,1.0
17107,when was the first gastric bypass surgery performed,1997,15,1,1.0
17108,what movie has the song california dreaming in it,the disaster film San Andreas,9,1,1.0
17109,how do you say meat pie in french,Quebec French : ( tuʁ. ˈt͡sjaɛ̯ʁ ),15,0,0.0
17110,how do you say meat pie in french,French pronunciation : ​ ( tuʁ. ˈtjɛʁ ),12,0,0.0
17111,who wrote the song jessica by the allman brothers,guitarist Dickey Betts,7,1,1.0
17112,how does demetrius fall in love with helena,Demetrius does fall in love with Helena due to Oberon and Puck putting the love juice on his eyes . The storyline is complex and it shows the difficulties of true love through comedy,4,1,1.0
17113,who is responsible for contracting for subcontractor service on a project,general contractor,6,1,1.0
17114,what is the meaning of kashmir by led zeppelin,inspired during a drive through a desolate desert area of southern Morocco,7,1,0.3333333333333333
17115,who regulates the insurance industry in the uk,Financial Services Authority,4,1,1.0
17116,where did the sand on waikiki beach come from,nearby shoals,11,1,1.0
17117,where did the sand on waikiki beach come from,"Manhattan Beach , California",11,1,1.0
17118,when legislators are acting according to the trustee model of representation they should,"deliberate and act in favour of the greater common good and national interest , even if it means going against the short - term interests of their own constituencies",8,1,1.0
17119,who is the lady that does the progressive insurance commercials,Stephanie Courtney,15,0,0.0
17120,the sympathetic chain of ganglia is found at the,close to and on either side of the spinal cord,14,1,1.0
17121,a loan for which a specific asset is used as collateral or pledged,secured loan or logbook loan,6,1,1.0
17122,what do you call a car without a roof,A convertible or cabriolet,7,0,0.0
17123,during which phase of cell cycle is dna synthesized,S phase ( synthesis phase ),15,0,0.0
17124,new york times vs united states who won,The New York Times,18,1,0.8333333333333333
17125,what's the average snowfall in flagstaff arizona,annual snowfall averages 100.3 inches ( 254.76 cm ),7,1,1.0
17126,who wrote courtesy of the red white and blue,Toby Keith,5,1,1.0
17127,how many bones are in an infants body,270,17,1,0.3333333333333333
17128,movie about a train going around the world,Snowpiercer,7,0,0.0
17129,who wrote you ain't woman enough to take my man,Loretta Lynn,24,1,1.0
17130,last line of the movie some like it hot,"`` Well , nobody 's perfect . ''",17,1,1.0
17131,what are the fruits of the spirit in galatians,self - control,8,1,0.8333333333333333
17132,what are the fruits of the spirit in galatians,love,4,1,0.8333333333333333
17133,what are the fruits of the spirit in galatians,joy,15,1,0.8333333333333333
17134,what are the fruits of the spirit in galatians,peace,4,1,0.8333333333333333
17135,what are the fruits of the spirit in galatians,patience,5,1,1.0
17136,what are the fruits of the spirit in galatians,kindness,10,1,0.8333333333333333
17137,what are the fruits of the spirit in galatians,goodness,5,1,0.8333333333333333
17138,what are the fruits of the spirit in galatians,faithfulness,14,1,0.8333333333333333
17139,what are the fruits of the spirit in galatians,gentleness,6,1,1.0
17140,according to science how many days are in a year,365.25 days,8,0,0.0
17141,in what part of texas did the chainsaw massacre happen,"Kingsland , Texas",9,0,0.0
17142,who sang joey i'm not angry anymore,Johnette Napolitano,7,0,0.0
17143,to what group of organic compounds does hemoglobin belong,Heme or haem,8,0,0.0
17144,when did the seattle metropolitans win the stanley cup,1917,11,1,1.0
17145,when did the little rock nine take place,in 1957,14,1,1.0
17146,main tera hero is a remake of which movie,Kandireega,7,1,1.0
17147,who proposed the double helix structure of dna,Francis Crick,4,1,1.0
17148,who proposed the double helix structure of dna,James D. Watson,14,1,1.0
17149,who presented the last seprate rail budget of india,Mr. Suresh Prabhu,13,1,1.0
17150,name of submarine in voyage to the bottom of the sea,S.S.R.N. Seaview,4,1,0.5
17151,how many degrees of freedom does the​ t-statistic have,"n − k ) degrees of freedom , where n is the number of observations , and k is the number of regressors ( including the intercept ) .",8,1,0.5
17152,when did yamaha grizzly go to fuel injection,In 2007,16,1,1.0
17153,what was the last year of the fox body mustang,1993,9,1,0.8333333333333333
17154,who plays the opera singer in fifth element,Inva Mula,14,1,1.0
17155,who is the lead singer of the spin doctors,Chris Barron,15,1,1.0
17156,who is the voice of the mad hatter,Wynn,6,1,0.3333333333333333
17157,when is the sacrament of anointing of the sick administered,"to a member of the faithful who , having reached the use of reason , begins to be in danger due to sickness or old age",7,1,1.0
17158,what does the name eden mean for a girl,delight,8,1,1.0
17159,who won the 2016 open championship at royal troon,Henrik Stenson,15,1,1.0
17160,for helical gear the helix angle generally ranges from,15 ° to 30 °,5,1,1.0
17161,when will the new tappan zee bridge be done,"June 15 , 2018",8,1,1.0
17162,where is the serengeti plain located in africa,south - western Kenya,13,1,1.0
17163,where is the serengeti plain located in africa,northern Tanzania,18,1,0.8333333333333333
17164,where do king and queen of spain live,Palace of Zarzuela on the outskirts of Madrid,6,0,0.0
17165,what is the definition of low birth weight,"2,499 g or less",18,1,1.0
17166,what is the distance the earth travels around the sun,940 million km ( 584 million mi ),17,1,0.3333333333333333
17167,who plays justin on wizards of waverly place,David Clayton Henrie,6,0,0.0
17168,who has the most interceptions in one nfl season,Night Train Lane,9,1,1.0
17169,american actor writer and director who won an egot,Mel Brooks,17,1,1.0
17170,what is the function of the optic nerve,transmits visual information from the retina to the brain,9,1,1.0
17171,who played simon barlow's mother in coronation street,Maggie Jones,10,1,1.0
17172,alter-ego adopted by rosalind in as you like it,a shepherd named Ganymede,5,1,1.0
17173,who wore the first goalie mask in hockey,Jacques Plante,6,1,1.0
17174,when was my utmost for his highest written,1927,6,1,1.0
17175,where is the sugar bowl game being played,at the Mercedes - Benz Superdome in New Orleans,6,1,0.5833333333333333
17176,what does nha stand for in the medical field,National Healthcareer Association,8,1,0.3333333333333333
17177,what was executive order 9066 and what did it do,authorized the Secretary of War to prescribe certain areas as military zones,8,1,1.0
17178,what was executive order 9066 and what did it do,United States presidential executive order,10,1,1.0
17179,what bridge does the d train go over,Manhattan Bridge,14,0,0.0
17180,what is the meaning of return in java,defines and constrains the data type of the value returned from a subroutine or method,10,0,0.0
17181,who played the black girl in imitation of life,Susanna `` Susan '' Kohner,5,0,0.0
17182,when does the playclock start in the nfl,the end of the previous down,10,0,0.0
17183,who sings make em laugh in singin in the rain,Donald O'Connor,6,1,1.0
17184,how many planes are in the canadian air force,391,8,1,0.5
17185,who is the new singer for stone temple pilots,Jeff Gutt,8,1,1.0
17186,who was the first america got talent winner,Bianca Taylor Ryan,5,0,0.0
17187,who has the biggest gdp in the world,The United States,16,0,0.0
17188,how many seasons of saddle club are there,3,5,1,1.0
17189,what is the native language of the maldives,"Maldivian , also known as Dhivehi or Divehi",6,1,0.5
17190,where does the last name nicholson come from,"a patronymic form of the given name Nichol , which was a common medieval form of Nicholas",11,1,0.5
17191,who does young catherine marry in wuthering heights,Hareton Earnshaw,17,1,0.5
17192,when was the derby last run on a wednesday,1995,4,1,1.0
17193,when does the 2018 ncaa basketball season start,"November 6 , 2018",8,1,1.0
17194,where is the us navy base in japan located,Yokosuka,9,1,0.5
17195,chemist who contributed towards the discovery of oxygen,Carl Wilhelm Scheele,6,1,1.0
17196,the peace conference ending the russo japanese war took place in which country,United States,32,1,1.0
17197,which of the lens manufacturer did nokia partner with for the nokia 7 plus,ZEISS,7,1,1.0
17198,where does the blood in the pulmonary vein come from,the lungs,9,1,1.0
17199,who sings how do u talk to an angel,Zachary Throne,20,1,1.0
17200,who sings how do u talk to an angel,Jamie Walters,17,1,1.0
17201,who sings how do u talk to an angel,Cheryl Pollak,22,1,1.0
17202,who sings how do u talk to an angel,Charlotte Ross,18,1,1.0
17203,what is the name of the river in bangkok,Chao Phraya,31,1,1.0
17204,who were the founding members of the united federation of planets,"Alpha Centauri ( known also as Al Rijil , or by the Terran astronomical abbreviation ACen )",29,1,1.0
17205,who were the founding members of the united federation of planets,Earth ( or Terra ),17,1,1.0
17206,who were the founding members of the united federation of planets,Vulcan,10,1,1.0
17207,who were the founding members of the united federation of planets,Tellar,11,1,1.0
17208,who were the founding members of the united federation of planets,Andor,10,1,1.0
17209,when does game of thrones season 6 start,"June 26 , 2016",13,1,1.0
17210,who sings i'm just a jealous guy,John Lennon,5,1,1.0
17211,where is the netflix series cedar cove filmed,"Vancouver , British Columbia , Canada",9,1,1.0
17212,who does maisie play in game of thrones,Arya Stark,6,1,1.0
