,question,answer,query_duration,answer_present,average_precision
4855,what war is the abba song fernando about,The Mexican Revolution of 1910,10,1,1.0
4856,which animal was associated with the chicago cubs curse,Billy Goat,20,1,0.9666666666666667
4857,when was the last time egypt qualified for the world cup,2018,25,1,0.8813455988455989
4858,where does the pbs show the coroner take place,South Devon coastal town,20,1,0.2
4859,when did the education reform start in america,1980s,14,1,0.8333333333333333
4860,who did the red sox play in 2004 world series,St. Louis Cardinals,16,1,0.869047619047619
4861,where do tornadoes most commonly occur in the us,east of the Rocky Mountains,10,1,0.19642857142857142
4862,hydro power potential in hp according to latest estimate,about twenty five percent of the national potential,8,0,0.0
4863,how many planet fitnesses are there in the united states,"1,600",11,1,1.0
4864,who said he came he saw he conquered,Julius Caesar,8,0,0.0
4865,1 light year equal to how many km,9.5 trillion kilometres,15,1,1.0
4866,when did the ottoman empire take over greece,1458,13,1,1.0
4867,where is the 2017 baseball all-star game being played,Marlins Park,20,1,0.7321428571428571
4868,who benefited from the dissolution of the monasteries,Henry VIII,13,1,1.0
4869,who does pocahontas choose in the second movie,Rolfe,23,1,1.0
4870,from the french meaning millers wife a cookery method,Meunière,14,0,0.0
4871,when is the story of my antonia set,towards the end of the 19th century,17,1,1.0
4872,who is the present chief minister of chhattisgarh,Raman Singh of the Bharatiya Janata Party,26,1,1.0
4873,the predominant texture in the classical era was,homophonic,11,1,0.5833333333333333
4874,why is southern ireland not part of great britain,result of the Anglo - Irish Treaty,26,0,0.0
4875,who is responsible for organising the rehearsal schedule for a production,The stage manager,15,0,0.0
4876,when does the next episode of dynasty come out,"October 12 , 2018",14,1,0.25
4877,what does the japanese word maru mean in english,circle,29,1,0.5909090909090908
4878,who was the blind norse god of who shot balder,Höðr,14,1,1.0
4879,central american republic that gained independance from spain,Guatemala,18,1,0.9276437847866419
4880,where was the movie going in style filmed,"Astoria , Queens",21,1,1.0
4881,where was the movie going in style filmed,"Brooklyn , New York City",8,1,1.0
4882,who sang annie i'm not your daddy,Kid Creole and the Coconuts,22,1,1.0
4883,who is captain pike on the uss enterprise,the second captain,5,1,0.5
4884,name of the person who own the stockholm water prize in 2006,Professor Asit K. Biswas,26,1,1.0
4885,when was the first ski doo snowmobile made,1959,36,1,0.8928571428571428
4886,who was believed to be the son of re the sun god,The rulers of the Fifth Dynasty,22,0,0.0
4887,who won the tour de france bicycle race,Geraint Thomas,9,1,0.14646464646464646
4888,where did the idea of chivalry come from,the medieval institution of knighthood,21,1,1.0
4889,where is the biggest store in the world,Shinsegae,11,1,0.5
4890,where is acadia national park located in maine,near Bar Harbor,25,1,1.0
4891,the guy who tries to kill bugs bunny,Elmer J. Fudd,15,1,0.2
4892,where does the last name blackwell come from,British origin,18,1,0.5
4893,when did the holocaust museum in washington dc open,"April 26 , 1993",19,1,1.0
4894,what is adobe flash player plugin used for,"SWF files that can be created by the Adobe Animate and Adobe Flash Professional authoring tools , by Adobe Flash Builder or by third party tools such as FlashDevelop",18,1,1.0
4895,what specific type of acquired immunity vaccines provide,Artificially acquired active immunity,12,1,1.0
4896,when did dragon ball z end in america,1998,10,1,0.6428571428571428
4897,what highway goes from the east coast to the west coast,U.S. Highway 20 ( US 20 ),10,0,0.0
4898,where is niagara falls located in the us,"Niagara County , New York , United States",40,1,0.3333333333333333
4899,programmable logic controls (plc) is part of the knowledge base for,"manufacturing processes , such as assembly lines , or robotic devices , or any activity that requires high reliability control and ease of programming and process fault diagnosis",9,1,1.0
4900,when was wrath of the lich king announced,"August 3 , 2007",9,1,1.0
4901,what is the name of currency of brazil,"the Brazilian real ( plural reais , sign R $ , code BRL )",7,1,0.5
4902,numerical value of magnitude of a physical quantity is,usually a real number,26,1,1.0
4903,what type of polymers have the ester functional group,monomers,9,1,0.563888888888889
4904,who has the power to admit new states,Congressional approval with the President 's signature,11,0,0.0
4905,when did the movie the accountant come out,2016,10,1,0.626094276094276
4906,a memorial commemorating the landing of the 1820 settlers,the 1820 Settlers National Monument,14,1,1.0
4907,eucharistic miracle in lanciano italy in 750 a.d,Miracle of Lanciano,9,1,1.0
4908,who are cain and abel in the bible,sons of Adam and Eve,18,1,1.0
4909,where is charleston sc located on a map,located on Charleston Harbor,23,1,0.3333333333333333
4910,where is charleston sc located on a map,Charleston -- North Charleston -- Summerville Metropolitan Statistical Area,12,1,0.3333333333333333
4911,where is charleston sc located on a map,just south of the geographical midpoint of South Carolina 's coastline,9,1,0.3333333333333333
4912,what is in the place of the twin towers,One World Trade Center,23,1,0.2
4913,when did new zealand become a british colony,1841,14,1,0.887073112073112
4914,what is the name of the first five books of the jewish bible,The Torah,22,1,0.9888888888888889
4915,where are the stairs that rocky ran up,"the Philadelphia Museum of Art , in Philadelphia , Pennsylvania",15,1,1.0
4916,who won the nhl scoring race this year,Connor McDavid,9,1,0.1
4917,who played guitar on the top gun anthem,Steve Stevens,16,1,1.0
4918,how long was the russian war in afghanistan,over nine years,16,1,0.1111111111111111
4919,where is the shutter speed located on a camera,digital sensor inside the camera,20,1,1.0
4920,when did the smoking ban start in scotland,26 March 2006,17,1,0.8541666666666666
4921,a solution to the problem of indefinite blockage of low-priority processes is,A steady stream of higher - priority processes,10,1,0.3333333333333333
4922,when did the east indian came to guyana,"May 5 , 1838 , the year of finalized abolition slave emancipation in the British West Indies and the beginning of the indentured labor system",9,1,0.1111111111111111
4923,need for speed payback where does it take place,Fortune Valley,10,1,1.0
4924,who are the tag team champions on smackdown,Heath Slater and Rhyno,6,1,0.5277777777777777
4925,what does nitrogen gas do to your body,"acts as a simple diluent to reduce oxygen concentration in inspired gas and blood to dangerously low levels , thereby eventually depriving all cells in the body of oxygen",12,1,0.1
4926,who plays poseidon in wrath of the titans,Danny Huston,10,1,1.0
4927,the girl who played carol anne in poltergeist,Heather Michele O'Rourke,8,1,1.0
4928,where is the keel located on a boat,below a boat along the central line,6,1,1.0
4929,who dies in girl meets world season 2,Mrs. Svorski,23,1,0.5555555555555555
4930,when did mcdonald's all day breakfast start,2015,24,1,0.5
4931,when was the first flat screen tv sold,1958,10,1,1.0
4932,when did thomas the tank engine became cgi,in 2009,22,1,0.9166666666666666
4933,who won the 10th season of america's got talent,Ventriloquist Paul Zerdin,30,1,0.3333333333333333
4934,which team has the most championships in the nfl,The Green Bay Packers,13,1,0.7321428571428571
4935,who sang i left my heart in san francisco,Tony Bennett,17,1,1.0
4936,when does a funnel cloud become a tornado,If a funnel cloud touches the ground,8,1,1.0
4937,how many episodes in mcleod's daughters season 1,22,24,1,0.6213512677798392
4938,where did the center of the enlightenment take place,Europe,16,1,0.8766233766233766
4939,nearest airport to san jose del cabo mexico,Los Cabos International Airport,26,1,0.8333333333333333
4940,where would you look to find where the vatican is located,Vatican City,14,1,0.6111111111111112
4941,when did lithuania become part of the soviet union,1940,13,1,1.0
4942,when did the battle of bunker hill start,"June 17 , 1775",19,1,1.0
4943,who was the last f1 driver to race a car bearing his own surname,Brabham,24,1,0.5666666666666667
4944,what is the name of the oven used to fire clay objects so that they become ceramics,kiln,16,1,0.6069805194805195
4945,who played steve johnson on days of our lives,Stephen Nichols,19,1,0.9166666666666666
4946,name of the church in the nun movie,Cârța Monastery,17,1,0.5
4947,who became president of the republic of china after the overthrow of the qing dynasty,Sun Yat - sen,37,1,0.8614448051948052
4948,who played luanne on in the heat of the night,Crystal R. Fox,14,1,1.0
4949,when did queen write who wants to live forever,for the soundtrack to the film Highlander,32,1,1.0
4950,what was the first nintendo console ever made,Color TV Game,24,1,0.7555555555555555
4951,who's playing han solo in the han solo movie,Alden Ehrenreich,17,1,0.8666666666666667
4952,what is the fruit of the holy spirit,"nine attributes of a person or community living in accord with the Holy Spirit , according to chapter 5 of the Epistle to the Galatians",10,1,1.0
4953,when does ncis season 15 come out on dvd,"August 21st , 2018",17,1,1.0
4954,where are the group of cells that control the natural resting heart rate found,sinoatrial node,18,1,0.8051948051948051
4955,who played the father in leave it to beaver,Eugene Hugh Beaumont,9,0,0.0
4956,when does assassin's creed black flag take place,October 2013,11,1,1.0
4957,what are animals called when they lay eggs,Oviparous animals,9,0,0.0
4958,what's the price of a us postage stamp,49 cents,6,1,0.2
4959,where did the expression bye felicia come from,a scene in the American stoner buddy crime comedy film Friday ( 1995 ),17,1,1.0
4960,who sang the song the man who shot liberty valance,Gene Pitney,10,1,1.0
4961,when is chris brown releasing his new album,"October 31 , 2017",21,0,0.0
4962,where is most of the body's serotonin located,the enteric nervous system located in the gastrointestinal tract ( GI tract ),8,1,1.0
4963,when was the burj al arab dubai built,1999,6,1,0.6805555555555555
4964,when will the 2019 cricket world cup fixtures be announced,26 April 2018,9,1,1.0
4965,who has went the deepest in the ocean,James Cameron,18,1,0.1
4966,when was calcutta made the capital of india,1772,9,1,0.125
4967,when did la lucha libre get started in mexico,1863,37,1,1.0
4968,who wrote the song the band played waltzing matilda,Scottish - born Australian singer - songwriter Eric Bogle,9,1,1.0
4969,where can i see icloud leaked celebrity photos,Reddit,30,1,0.75
4970,where can i see icloud leaked celebrity photos,Imgur,20,1,1.0
4971,who played jessie spano on saved by the bell,Elizabeth Berkley Lauren,9,1,0.14285714285714285
4972,lymph nodes in the axillary region drain what areas,"lymph vessels from the lateral quadrants of the breast , the superficial lymph vessels from thin walls of the chest and the abdomen above the level of the navel , and the vessels from the upper limb",10,1,1.0
